mcc,mnc,dial_no,apn,user,password,carrier,authtype,protocol,roaming_protocol,type
222,19, ,web.iusacellgsm.mx,iusacellgsm,iusacellgsm,Iusacell Internet,0, , ,"default,supl"
222,19, ,modem.iusacellgsm.mx,iusacellgsm,iusacellgsm,Internet Modem, , , ,dun
222,19, ,mms.iusacellgsm.mx,mmsiusacellgsm,mmsiusacellgsm,Iusacell MMS, , , ,mms
222,10, ,web.omnitel.it, , ,Vodafone WEB,3, , ,"default,supl"
222,10, ,mobile.vodafone.it, , ,Vodafone IT, , , ,"default,supl"
222,10, ,mms.vodafone.it, , ,Vodafone IT MMS,3, , ,mms
222,10, ,wap.omnitel.it, , ,Internet da cellulare, , , ,"default,supl"
222,10, ,internet.postemobile.it, , ,PosteMobile, , , ,"default,supl"
222,10, ,wap.postemobile.it, , ,PosteMobile WAP, , , ,"default,supl"
222,10, ,mms.postemobile.it, , ,PosteMobile MMS, , , ,mms
222,10, ,data.lycamobile.it,lmit,plus,Lycamobile, , , ,"default,supl"
222,10, ,mms.vodafone.it, , ,Vodafone IT MMS, , , ,mms
222,10, ,mobile.vodafone.it, , ,Vodafone IT, , , ,"default,supl"
222,10, ,web.omnitel.it, , ,Vodafone WEB, , , ,"default,supl"
222,11, ,web.iusacellgsm.mx,iusacellgsm,iusacellgsm,Iusacell Internet,0, , ,"default,supl"
222,11, ,modem.iusacellgsm.mx,iusacellgsm,iusacellgsm,Iusacell Modem, , , ,dun
222,11, ,mms.iusacellgsm.mx,mmsiusacellgsm,mmsiusacellgsm,Iusacell MMS, , , ,mms
222,12, ,web.iusacellgsm.mx,iusacellgsm,iusacellgsm,Iusacell Internet,0, , ,"default,supl"
222,12, ,modem.iusacellgsm.mx,iusacellgsm,iusacellgsm,Iusacell Modem, , , ,dun
222,12, ,mms.iusacellgsm.mx,mmsiusacellgsm,mmsiusacellgsm,Iusacell MMS, , , ,mms
222,13, ,web.iusacellgsm.mx,iusacellgsm,iusacellgsm,Iusacell Internet,0, , ,"default,supl"
222,13, ,modem.iusacellgsm.mx,iusacellgsm,iusacellgsm,Iusacell Modem, , , ,dun
222,13, ,mms.iusacellgsm.mx,mmsiusacellgsm,mmsiusacellgsm,Iusacell MMS, , , ,mms
222,14, ,web.iusacellgsm.mx,iusacellgsm,iusacellgsm,Iusacell Internet,0, , ,"default,supl"
222,14, ,modem.iusacellgsm.mx,iusacellgsm,iusacellgsm,Iusacell Modem, , , ,dun
222,14, ,mms.iusacellgsm.mx,mmsiusacellgsm,mmsiusacellgsm,Iusacell MMS, , , ,mms
222,15, ,web.iusacellgsm.mx,iusacellgsm,iusacellgsm,Iusacell Internet,0, , ,"default,supl"
222,15, ,modem.iusacellgsm.mx,iusacellgsm,iusacellgsm,Iusacell Modem, , , ,dun
222,15, ,mms.iusacellgsm.mx,mmsiusacellgsm,mmsiusacellgsm,Iusacell MMS, , , ,mms
222,16, ,web.iusacellgsm.mx,iusacellgsm,iusacellgsm,Iusacell Internet,0, , ,"default,supl"
222,16, ,modem.iusacellgsm.mx,iusacellgsm,iusacellgsm,Iusacell Modem, , , ,dun
222,16, ,mms.iusacellgsm.mx,mmsiusacellgsm,mmsiusacellgsm,Iusacell MMS, , , ,mms
222,17, ,web.iusacellgsm.mx,iusacellgsm,iusacellgsm,Iusacell Internet,0, , ,"default,supl"
222,17, ,modem.iusacellgsm.mx,iusacellgsm,iusacellgsm,Iusacell Modem, , , ,dun
222,17, ,mms.iusacellgsm.mx,mmsiusacellgsm,mmsiusacellgsm,Iusacell MMS, , , ,mms
222,18, ,web.iusacellgsm.mx,iusacellgsm,iusacellgsm,Iusacell Internet,0, , ,"default,supl"
222,18, ,modem.iusacellgsm.mx,iusacellgsm,iusacellgsm,Iusacell Modem, , , ,dun
222,18, ,mms.iusacellgsm.mx,mmsiusacellgsm,mmsiusacellgsm,Iusacell MMS, , , ,mms
222,19, ,web.iusacellgsm.mx,iusacellgsm,iusacellgsm,Iusacell Internet,0, , ,"default,supl"
222,19, ,modem.iusacellgsm.mx,iusacellgsm,iusacellgsm,Iusacell Modem, , , ,dun
222,19, ,mms.iusacellgsm.mx,mmsiusacellgsm,mmsiusacellgsm,Iusacell MMS, , , ,mms
222,35, ,data.lycamobile.it,lmit,plus,Lycamobile IT, , , ,"default,supl"
222,88, ,internet.wind, , ,Wind IT WEB, , , ,"default,supl"
222,88, ,mms.wind, , ,Wind IT MMS, , , ,mms
222,99, ,tre.it, , ,3, , , ,"default,supl,mms"
222,99, ,tre.it, , ,3 IT, , , ,"default,supl,mms"
222,99, ,apn.fastweb.it, , ,Fastweb, , , ,"default,supl,mms"
222,99, ,apn.fastweb.it, , ,Fastweb, , , ,"default,supl,mms"
226,1, ,internet.vodafone.ro,internet.vodafone.ro,vodafone,Vodafone Internet, , , ,"default,supl"
226,1, ,internet.vodafone.ro,internet.vodafone.ro,vodafone,Vodafone RO, , , ,"default,supl"
226,1, ,live.pre.vodafone.com,live,vodafone,Vodafone RO live! PRE, , , ,"default,supl"
226,1, ,live.vodafone.com,live,vodafone,Vodafone RO live!, , , ,"default,supl"
226,1, ,mms.pre.vodafone.ro,mms,vodafone,Vodafone RO MMS PRE, , , ,mms
226,1, ,mms.vodafone.ro,mms,vodafone,Vodafone RO MMS, , , ,mms
226,3, ,internet, , ,Cosmote Internet,3, , ,"default,supl"
226,3, ,broadband, , ,Cosmote Broadband RO, , , ,"default,supl"
226,3, ,mms,mms,mms,Cosmote RO MMS, , , ,mms
226,3, ,wnw,wnw,wnw,Cosmote WNW RO, , , ,"default,supl"
226,3, ,broadband, , ,Telekom Romania Broadband, , , ,"default,supl"
226,5, ,internet, , ,Digi Mobil, , , ,"default,supl"
226,5, ,internet, , ,DIGI Proxy,1, , ,"default,supl"
226,5, ,mms, , ,MMS, , , ,mms
226,6, ,internet, , ,Cosmote Internet,3, , ,"default,supl"
226,6, ,mms, , ,Cosmote MMS,3, , ,mms
226,6, ,wnw,wnw,wnw,web'n'walk, , , ,"default,supl"
226,10, ,wap,wap,wap,Orange World,1, , ,"default,supl"
226,10, ,internet, , ,Orange Internet, , , ,"default,supl"
226,10, ,mms,mms,mms,Orange MMS,3, , ,mms
226,10, ,net, , ,Orange Internet, , , ,"default,supl"
228,1, ,gprs.swisscom.ch, , ,Swisscom,3, , ,"default,supl"
228,1, ,event.swisscom.ch, , ,Swisscom-MMS,3, , ,mms
228,2, ,internet, , ,RBM Internet, , , ,"default,supl"
228,2, ,mms.sunrise.ch, , ,A1 MMS, , , ,mms
228,2, ,internet, , ,Sunrise Internet, , , ,"default,supl"
228,2, ,mms.sunrise.ch,mms,mms,Sunrise MMS, , , ,mms
228,3, ,internet, , ,Orange Internet,3, , ,"default,supl"
228,3, ,mms, , ,Orange MMS,3, , ,mms
228,3, ,click, , ,Orange prepay,3, , ,"default,supl"
228,3, ,internet, , ,Orange Internet, , , ,"default,supl"
228,3, ,click, , ,Orange Prepaid CH, , , ,"default,supl"
228,3, ,mms, , ,Orange MMS, , , ,mms
228,54, ,data.lycamobile.ch,lmch,plus,Lycamobile CH, , , ,"default,supl"
230,1, ,internet.t-mobile.cz,wap,wap,T-Mobile Internet,1, , ,"default,supl"
230,1, ,wap.t-mobile.cz,wap,wap,TMCZ GPRS Wap, , , ,"default,supl"
230,1, ,mms.t-mobile.cz,mms,mms,T-Mobile MMS,1, , ,mms
230,1, ,internet.t-mobile.cz,wap,wap,T-Mobile CZ, , , ,"default,supl"
230,1, ,mms.t-mobile.cz,mms,mms,T-Mobile CZ MMS, , , ,mms
230,2, ,internet, , ,O2 CZ,3, , ,"default,supl"
230,2, ,wap,O2,wap,O2 CZ, , , ,"default,supl"
230,2, ,mms, , ,O2 CZ MMS,3, , ,mms
230,3, ,Internet, , ,GPRS Web,3, , ,"default,supl"
230,3, ,MMS,mms,mms,MMS, , , ,mms
230,3, ,internet, , ,Vodafone CZ, , , ,"default,supl"
230,3, ,mms,mms,mms,Vodafone CZ MMS, , , ,mms
230,3, ,ointernet, , ,Vodafone CZ Prepaid, , , ,"default,supl"
230,99, ,Internet, , ,GPRS Web,3, , ,"default,supl"
230,99, ,MMS,mms,mms,MMS,1, , ,mms
231,1, ,internet, , ,Orange Internet,3, , ,"default,supl"
231,1, ,orangewap,wap,wap,Orange World,3, , ,"default,supl"
231,1, ,mms,wap,wap,Orange MMS,3, , ,mms
231,1, ,orangewap,wap,wap,Orange World, , , ,"default,supl"
231,2, ,internet, , ,T-Mobile Internet,1, , ,"default,supl"
231,2, ,mms,mms,mms,T-Mobile MMS,1, , ,mms
231,2, ,internet, , ,Telekom SK, , , ,"default,supl"
231,2, ,mms,mms,mms,Telekom SK MMS, , , ,mms
231,4, ,internet, , ,Telekom SK, , , ,"default,supl"
231,4, ,mms,mms,mms,Telekom SK MMS, , , ,mms
231,4, ,internet, , ,T-Mobile SK, , , ,"default,supl"
231,4, ,mms,mms,mms,T-Mobile SK MMS, , , ,mms
231,5, ,internet, , ,Orange Internet, , , ,"default,supl"
231,5, ,mms,wap,wap,Orange MMS, , , ,mms
231,6, ,O2 internet, , ,Internet, , , ,"default,supl"
231,6, ,o2 mms, , ,mms, , , ,mms
231,6, ,o2internet, , ,O2 SK, , , ,"default,supl"
231,6, ,o2mms, , ,O2 SK MMS, , , ,mms
232,1, ,A1.net,ppp@A1plus.at,ppp,live!,1, , ,"default,supl"
232,1, ,free.A1.net,ppp@A1plus.at,ppp,A1 MMS,1, , ,mms
232,1, ,a1.net,ppp@a1plus.at,ppp,Mobilkom, , , ,"default,supl"
232,1, ,a1.net,ppp@A1plus.at,ppp,A1, , , ,"default,supl,mms"
232,1, ,free.a1.net,ppp@a1plus.at,ppp,Mobilkom MMS, , , ,mms
232,3, ,gprsinternet,t-mobile,tm,T-Mobile Internet,1, , ,"default,supl"
232,3, ,gprsmms,t-mobile,tm,T-Mobile MMS,1, , ,mms
232,5, ,drei.at, , ,3 AT, , , ,"default,supl,mms"
232,5, ,orange.mms,mms,mms,Orange AT-MMS, , , ,mms
232,5, ,orange.smartphone, , ,Orange Web, , , ,"default,supl"
232,7, ,web,web@telering.at,web,tele.ring web,1, , ,"default,supl"
232,7, ,mms,web@telering.at,web,telering mms,1, , ,mms
232,7, ,webaut, , ,HoT Internet, , , ,"default,supl"
232,7, ,mmsaut, , ,HoT MMS, , , ,mms
232,7, ,mms,wap@telering.at,wap,tele.ring MMS, , , ,mms
232,7, ,web,web@telering.at,web,tele.ring WEB, , , ,"default,supl"
232,10, ,drei.at, , ,Planet 3, , , ,"default,supl"
232,10, ,drei.at, , ,3MMS, , , ,mms
232,10, ,drei.at, , ,3 AT, , , ,"default,supl,mms"
232,10, ,drei.at,drei, ,Drei A, , , ,"default,supl,mms"
232,11, ,bob.at,data@bob.at,ppp,Bob, , , ,"default,supl"
232,11, ,mms.bob.at,data@bob.at,web,Bob MMS, , , ,mms
232,12, ,orange.world,wap,wap,Orange World,3, , ,"default,supl"
232,12, ,orange.web,web,web,Orange Web,3, , ,"default,supl"
232,12, ,orange.mms,mms,mms,Orange MMS,3, , ,mms
232,12, ,orange.video,video, ,Orange Video,3, , ,"default,supl"
232,12, ,webapn.at, , ,Yesss, , , ,"default,supl"
234,1, ,internet, , ,UBIQUISYS, , , ,"default,supl,mms"
234,1, ,prepay.tesco-mobile.com,tescowap,password,Tesco Prepay, , , ,"default,supl,mms"
234,1, ,webuk.mundio.com, , ,Vectone Mobile, , , ,"default,supl"
234,2, ,payandgo.o2.co.uk,payandgo,password,O2 Internet(pre), , , ,"default,supl"
234,2, ,mobile.o2.co.uk,O2web,password,O2 Internet(post), , , ,"default,supl"
234,2, ,payandgo.o2.co.uk,payandgo,password,O2 WAP(pre), , , ,"default,supl"
234,2, ,wap.o2.co.uk,payandgo,password,O2 WAP(post), , , ,"default,supl"
234,2, ,payandgo.o2.co.uk,payandgo,password,O2 MMS(pre), , , ,mms
234,2, ,wap.o2.co.uk,o2wap,password,O2 MMS(post), , , ,mms
234,8, ,btmobile.bt.com, , ,BT One Phone Internet, , , ,"default,supl"
234,8, ,mms.btonephone.com, , ,BT MMS, , , ,mms
234,9, ,internet, , ,Sure Internet, , , ,"default,supl"
234,9, ,wap, , ,Sure WAP, , , ,"default,supl"
234,9, ,mms, , ,Sure MMS, , , ,mms
234,10, ,wap.telecom.co.nz, , ,TelecomDefault,3, , ,"default,supl"
234,10, ,wap.telecom.co.nz, , ,TelecomMMS,3, , ,mms
234,10, ,mobile.o2.co.uk,mobileweb,password,o2 Mobile Web, , , ,"default,supl"
234,10, ,payandgo.o2.co.uk,payandgo,password,o2 MMS, , , ,mms
234,10, ,mobile.o2.co.uk,o2web,password,O2 UK,1, , ,"default,supl,mms"
234,10, ,wap.o2.co.uk,o2wap,password,O2 Contract, , , ,"default,hipri,supl,mms"
234,10, ,payandgo.o2.co.uk,payandgo,password,O2 PAYG, , , ,"default,hipri,supl,mms"
234,10, ,mobile.o2.co.uk,O2web,O2web,O2 WEB, , , ,"default,supl"
234,10, ,giffgaff.com,giffgaff,password,giffgaff, , , ,"default,supl,mms"
234,10, ,prepay.tesco-mobile.com,tescowap,password,Tesco Mobile,1, , ,"default,supl,mms"
234,10, ,giffgaff.com,giffgaff,password,giffgaff GPRS,1, , ,"default,supl"
234,10, ,giffgaff.com,giffgaff,password,giffgaff MMS,1, , ,mms
234,10, ,prepay.tesco-mobile.com,tescowap,password,Tesco UK, , , ,"default,supl,mms,wap"
234,11, ,payandgo.o2.co.uk,payandgo,password,O2 Internet(pre), , , ,"default,supl"
234,11, ,mobile.o2.co.uk,O2web,password,O2 Internet(post), , , ,"default,supl"
234,11, ,payandgo.o2.co.uk,payandgo,password,O2 WAP(pre), , , ,"default,supl"
234,11, ,wap.o2.co.uk,payandgo,password,O2 WAP(post), , , ,"default,supl"
234,11, ,payandgo.o2.co.uk,payandgo,password,O2 MMS(pre), , , ,mms
234,11, ,wap.o2.co.uk,o2wap,password,O2 MMS(post), , , ,mms
234,15, ,pp.vodafone.co.uk,web,web,Vodafone Internet(Pre), , , ,"default,supl"
234,15, ,internet,web,web,Vodafone Internet(Post), , , ,"default,supl"
234,15, ,pp.vodafone.co.uk,wap,wap,Vodafone WAP(Pre), , , ,"default,supl"
234,15, ,wap.vodafone.co.uk,wap,wap,Vodafone WAP(Post), , , ,"default,supl"
234,15, ,pp.vodafone.co.uk,wap,wap,Vodafone MMS(Pre), , , ,mms
234,15, ,wap.vodafone.co.uk,wap,wap,Vodafone MMS(Post), , , ,mms
234,15, ,Internet,web,web,Vodafone UK Contract Internet, , , ,"default,supl,mms"
234,15, ,internet,web,web,Vodafone Post-pay ISP, , , ,"default,supl"
234,15, ,payg.talkmobile.co.uk, , ,Talkmobile, , , ,"default,supl"
234,15, ,payg.talkmobile.co.uk,wap,password,Talkmobile MMS, , , ,mms
234,15, ,pp.vodafone.co.uk,wap,wap,Vodafone Prepay, , , ,"default,supl,mms"
234,15, ,wap.vodafone.co.uk,wap,wap,Vodafone UK Contract WAP, , , ,"default,supl,mms"
234,15, ,uk.lebara.mobi,web,web,Lebara UK, , , ,"default,supl"
234,15, ,uk.lebara.mobi,web,web,Lebara UK MMS, , , ,mms
234,15, ,talkmobile.co.uk,wap,wap,Talkmobile, , , ,"default,supl,mms"
234,15, ,ovivomobile.com, , ,OVIVO, , , ,"default,supl"
234,15, ,gprsconnect.com, , ,OVIVO MMS, , , ,mms
234,15, ,mobile.talktalk.co.uk, , ,TalkTalk, , , ,"default,supl,mms"
234,15, ,payg.mobilebysainsburys.co.uk, , ,Sainsburys,1, , ,"default,supl,mms"
234,15, ,payg.mobilebysainsburys.co.uk, , ,Sainsbury's Internet, , , ,"default,supl"
234,15, ,uk.lebara.mobi,web,web,UK - Lebara Web,1, , ,"default,supl"
234,15, , , , ,UK - Lebara MMS,1, , ,mms
234,15, ,uk.lebara.mobi,wap,wap,UK - Lebara GPRS,1, , ,"default,supl,mms,wap"
234,15, ,Sainsburys MMS, , ,Sainsbury's MMS, , , ,mms
234,15, ,payg.talkmobile.co.uk, , ,Talkmobile Payg, , , ,"default,supl"
234,15, ,payg.talkmobile.co.uk,wap,password,Talkmobile MMS Payg, , , ,mms
234,15, ,talkmobile.co.uk,wap,wap,Talkmobile, , , ,"default,supl,mms"
234,15, ,wap.vodafone.co.uk,wap,wap,Contract WAP,1, , ,"default,supl"
234,15, ,wap.vodafone.co.uk,wap,wap,Contract WAP MMS,1, , ,mms
234,15, ,pp.vodafone.co.uk,wap,wap,Vodafone Pre Pay, , , ,"default,supl"
234,15, ,pp.vodafone.co.uk,wap,wap,Vodafone Pre Pay MMS, , , ,mms
234,15, ,ovivomobile.com, , ,OVIVO, , , ,"default,supl,dun,fota"
234,15, ,mobile.talktalk.co.uk,wap,wap,TalkTalk, , , ,"default,mms"
234,15, ,btmobile.bt.com,bt,bt,BT Mobile,1, , ,"default,supl"
234,15, ,btmobile.bt.com,bt,bt,BT Mobile,1, , ,mms
234,20, ,three.co.uk, , ,3 Internet, , , ,"default,supl"
234,20, ,3internet, , ,3 Modem, , , ,"default,supl"
234,20, ,three.co.uk, , ,3 MMS, , , ,mms
234,20, ,three.co.uk, , ,3 UK, , , ,"default,supl,mms"
234,20, ,giffgaff.com,giffgaff,user,Giffgaff, , , ,"default,supl,mms"
234,230, ,btmobile.bt.com,bt,bt,BT Business,1, , ,"default,supl,mms"
234,25, ,truphone.com, , ,Truphone UK, , , ,"default,supl"
234,26, ,data.lycamobile.co.uk,lmuk,plus,UK - Lycamobile Web,1, , ,"default,supl"
234,26, , , , ,UK - Lycamobile MMS,1, , ,mms
234,30, ,general.t-mobile.uk,t-mobile,tm,T-Mobile Internet,1, , ,"default,supl"
234,30, ,broadband.t-mobile.uk,T-Mobile,TM,T-Mobile Broadband, , , ,"default,dun"
234,30, ,general.t-mobile.uk,t-mobile,tm,T-Mobile PictureMessage,1, , ,mms
234,30, ,everywhere,eesecure,secure,EE Internet,1, , ,"default,supl"
234,30, ,eezone,eesecure,secure,EE MMS,1, , ,mms
234,30, ,everywhere,eesecure,secure,EE Internet,1, , ,"default,supl"
234,30, ,eezone,eesecure,secure,EE MMS,1, , ,mms
234,30, ,goto.virginmobile.uk,user, ,virgin Mobile,1, , ,"default,mms,supl"
234,30, ,goto.virginmobile.uk,user, ,Virgin Internet,1, , ,"default,supl"
234,30, ,goto.virginmobile.uk,user, ,Virgin MMS,1, , ,mms
234,30, ,everywhere,eesecure,secure,Asda Mobile,1, , ,"default,supl,mms"
234,30, ,tslpaygnet, , ,LIFE MMS,1, , ,"default,supl"
234,30, ,tslpaygoanet, , ,LIFE,1, , ,"default,supl"
234,30, ,everywhere,eesecure,secure,ASDA Internet,1, , ,"default,supl"
234,30, ,eezone,eesecure,secure,ASDA MMS,1, , ,mms
234,30, ,btmobile.bt.com,bt,bt,BT Internet,1, , ,"default,supl"
234,30, ,mms.bt.com,bt,bt,BT MMS,1, , ,mms
234,30, ,btmobile.bt.com, , ,BT One Phone Internet, , , ,"default,supl"
234,30, ,mms.btonephone.com, , ,BT MMS, , , ,mms
234,31, ,general.t-mobile.uk,t-mobile,tm,T-Mobile Internet,1, , ,"default,supl"
234,31, ,broadband.t-mobile.uk,T-Mobile,TM,T-Mobile Broadband, , , ,"default,dun"
234,31, ,general.t-mobile.uk,t-mobile,tm,T-Mobile PictureMessage,1, , ,mms
234,31, ,goto.virginmobile.uk,user, ,Virgin UK, , , ,"default,supl"
234,31, ,goto.virginmobile.uk, , ,Virgin UK MMS, , , ,mms
234,31, ,everywhere,eesecure,secure,EE Internet,1, , ,"default,supl,dun"
234,31, ,eezone,eesecure,secure,EE MMS,1, , ,mms
234,32, ,general.t-mobile.uk,t-mobile,tm,T-Mobile Internet,1, , ,"default,supl"
234,32, ,broadband.t-mobile.uk,T-Mobile,TM,T-Mobile Broadband, , , ,"default,dun"
234,32, ,general.t-mobile.uk,t-mobile,tm,T-Mobile PictureMessage,1, , ,mms
234,32, ,goto.virginmobile.uk,user, ,Virgin UK, , , ,"default,supl"
234,32, ,goto.virginmobile.uk, , ,Virgin UK MMS, , , ,mms
234,32, ,everywhere,eesecure,secure,EE Internet,1, , ,"default,supl,dun"
234,32, ,eezone,eesecure,secure,EE MMS,1, , ,mms
234,33, ,orangeinternet, , ,Orange internet, , , ,"default,supl"
234,33, ,consumerbroadband, , ,Orange Broadband, , , ,"default,dun"
234,33, ,orangemms, , ,Orange MMS, , , ,mms
234,33, ,everywhere,eesecure,secure,EE Internet,1, , ,"default,supl,dun"
234,33, ,eezone,eesecure,secure,EE MMS,1, , ,mms
234,33, ,everywhere,eesecure,secure,EE Internet,1, , ,"default,supl"
234,33, ,eezone,eesecure,secure,EE MMS,1, , ,mms
234,33, ,data.lycamobile.co.uk,lmuk,plus,UK - Lycamobile Web,1, , ,"default,supl"
234,33, , , , ,UK - Lycamobile MMS,1, , ,mms
234,33, ,tslpaymnet, , ,Life Mobile,1, , ,"default,supl,mms"
234,33, ,tslmms,wap,wap,LIFE MMS,1, , ,mms
234,33, ,tslpaygnet, , ,LIFE,1, , ,"default,supl"
234,33, ,nowmobilenet, , ,Now Mobile,1, , ,"default,supl,mms"
234,33, ,NowMobileNet, , ,Now PAYG, , , ,"default,supl"
234,33, ,NowMobileMMS, , ,Now PAYG MMS, , , ,mms
234,34, ,orangeinternet, , ,Orange Internet, , , ,"default,supl"
234,34, ,paygwap,Orange,Multimedia,Orange WAP, , , ,"default,supl"
234,34, ,orangewap,Orange,Multimedia,Orange WAP, , , ,"default,supl"
234,34, ,orangemms,Orange,Multimedia,Orange MMS, , , ,mms
234,34, ,everywhere,eesecure,secure,EE Internet,1, , ,"default,supl,dun"
234,34, ,eezone,eesecure,secure,EE MMS,1, , ,mms
234,35, ,truphone.com, , ,Truphone Internet, , , ,"default,supl"
234,50, ,pepper, , ,Jersey Internet, , , ,"default,supl"
234,50, ,pepper,wap,wap,Jersey WAP, , , ,"default,supl"
234,50, ,mms,mms,mms,Jersey MMS, , , ,mms
234,55, ,internet, , ,Sure Internet, , , ,"default,supl"
234,55, ,wap, , ,Sure WAP, , , ,"default,supl"
234,55, ,mms, , ,Sure MMS, , , ,mms
234,55, ,MMS, , ,Sure Mobile MMS, , , ,mms
234,55, ,mobilefunemail, , ,Lifestyle GPRS, , , ,"default,supl,hipri"
234,55, ,mms, , ,Lifestyle MMS, , , ,mms
234,58, ,web.prontogo.net,webgo,webgo,Manx Internet(Pre), , , ,"default,supl"
234,58, ,wap.prontogo.net,wapgo,wapgo,Manx WAP(Pre), , , ,"default,supl"
234,58, ,3gpronto, , ,Manx Internet(Post), , , ,"default,supl"
234,58, ,web.manxpronto.net,gprs,gprs,Manx Internet(Post), , , ,"default,supl"
234,58, ,mms.prontogo.net,mmsgo,mmsgo,Manx MMS(Pre), , , ,mms
234,58, ,mms.manxpronto.net,mms,mms,Manx MMS(Post), , , ,mms
234,58, ,3gpronto, , ,Manx Telecom, , , ,"default,supl,mms"
234,58, ,mms.manxpronto.net,mms,mms,Manx Telecom Contract MMS, , , ,mms
234,58, ,mms.prontogo.net,mmsgo,mmsgo,Manx Telecom Prepay MMS, , , ,mms
234,58, ,web.manxpronto.net,gprs,gprs,Manx Telecom Contract WEB, , , ,"default,supl"
234,86, ,everywhere,eesecure,secure,EE Internet,1, , ,"default,supl,dun"
234,86, ,eezone,eesecure,secure,EE MMS,1, , ,mms
235,15, ,ovivomvno.com, , ,OVIVO MMS, , , ,mms
238,1, ,internet.no, , ,TDC NO, , , ,"default"
238,1, ,internet, , ,TDC,3, , ,"default,supl"
238,1, ,MMS, , ,TDC MMS,3, , ,mms
238,1, ,internet, , ,TDC Internet,1, , ,"default,supl"
238,1, ,mms, , ,TDC MMS,1, , ,mms
238,1, ,internet.se, , ,TDC SE, , , ,
238,1, ,mms, , ,coop mobil MMS, , , ,mms
238,1, ,websp, , ,DLG Tele,3, , ,"default,supl"
238,1, ,mmssp, , ,DLG Tele MMS,3, , ,mms
238,1, ,internet, , ,Fullrate,3, , ,"default,supl"
238,1, ,mms, , ,Fullrate MMS,3, , ,mms
238,1, ,data.lycamobile.dk,lmdk,plus,Lycamobile, , , ,"default,supl"
238,1, ,internet, , ,Telmore,3, , ,"default,supl"
238,1, ,mms, , ,Telmore MMS, , , ,mms
238,1, ,wap, , ,Telmore WAP, , , ,"default,supl"
238,1, ,telenor, , ,Telmore MMS, , , ,mms
238,2, ,internet, , ,Telenor Internet, , , ,"default,supl"
238,2, ,telenor, , ,Telenor MMS, , , ,mms
238,2, ,Internet, , ,Onfone, , , ,"default,supl"
238,2, ,telenor, , ,Onfone MMS, , , ,mms
238,2, ,websp, , ,DLG Internet, , , ,"default,supl"
238,2, ,mmssp, , ,DLG MMS, , , ,mms
238,2, ,internet, , ,CBB GPRS, , , ,"default,supl"
238,2, ,internet,sonofon, ,CBB WAP, , , ,"default,supl"
238,2, ,sonofon, , ,CBB MMS, , , ,mms
238,2, ,internet.tele2.dk, , ,Tele2 GRPS, , , ,"default,supl"
238,2, ,internet.tele2.dk, , ,Tele2 MMS, , , ,mms
238,2, ,internet.bibob.dk, , ,BiBoB Internet, , , ,"default,supl"
238,2, ,mms.bibob.dk, , ,BiBoB MMS, , , ,mms
238,2, ,internet.bibob.dk, , ,BiBoB WAP, , , ,"default,supl"
238,2, ,internet.lebara.dk, , ,Lebara Internet, , , ,"default,supl"
238,2, ,mms.lebara.dk, , ,Lebara MMS, , , ,mms
238,6, ,data.tre.dk, , ,3,3, , ,"default,supl"
238,6, ,data.tre.dk, , ,3MMS,3, , ,mms
238,6, ,data.tre.dk, , ,3 DK, , , ,"default,supl,mms"
238,6, ,data.dk, , ,Oister, , , ,"default,supl"
238,6, ,data.dk, , ,Oister MMS, , , ,mms
238,10, ,wap, , ,Telmore WAP, , , ,"default,supl"
238,10, ,mms, , ,Telmore MMS, , , ,mms
238,10, ,internet, , ,M1 Internet GPRS, , , ,"default,supl"
238,10, ,mms, , ,M1 MMS GPRS, , , ,mms
238,10, ,wap, , ,M1 WAP GPRS, , , ,"default,supl"
238,12, ,data.lycamobile.dk,lmdk,plus,Lycamobile DK, , , ,"default,supl"
238,20, ,websp, , ,Call me Internet, , , ,"default,supl"
238,20, ,mmssp, , ,CallMe MMS, , , ,mms
238,20, ,websp, , ,Call me Internet,2, , ,"default,supl"
238,20, ,mmssp, , ,Call me MMS,2, , ,mms
238,20, ,www.internet.mtelia.dk, , ,Telia DK, , , ,"default,supl"
238,20, ,www.mms.mtelia.dk, , ,Telia DK MMS, , , ,mms
238,20, ,websp, , ,DLG Tele,3, , ,"default,supl"
238,20, ,mmssp, , ,DLG Tele MMS,3, , ,mms
238,20, ,websp, , ,Waoo Mobil, , , ,"default,supl"
238,20, ,mmssp, , ,Waoo Mobil MMS, , , ,mms
238,20, ,websp, , ,Siminn Internet, , , ,"default,supl"
238,20, ,websp, , ,Siminn WAP, , , ,"default,supl"
238,20, ,mmssp, , ,Siminn MMS, , , ,mms
238,30, ,www.internet.mtelia.dk, , ,Telia SuifPort, , , ,"default,supl"
238,30, ,www.mms.mtelia.dk, , ,Telia MMS, , , ,mms
238,30, ,websp, , ,Siminn Internet, , , ,"default,supl"
238,30, ,websp, , ,Siminn WAP, , , ,"default,supl"
238,30, ,mmssp, , ,Siminn MMS, , , ,mms
238,71, ,internet.no, , ,TDC NO, , , ,"default"
238,77, ,Internet, , ,Telenor Internet, , , ,"default,supl"
238,77, ,telenor, , ,Telenor MMS, , , ,mms
240,1, ,online.telia.se, , ,Telia Internet, , , ,"default,supl"
240,1, ,mms.telia.se, , ,Telia MMS, , , ,mms
240,1, ,halebop.telia.se, , ,Halebop Internet, , , ,"default,supl"
240,1, ,mms.telia.se, , ,Halebop MMS, , , ,mms
